Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_18_802.jpg,-15,1,0,4.21841,109.028,94.82259,1.120863,38.6849,359.7106
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_18_868.jpg,-15,1,0,4.263186,109.2287,94.9726,0.8317954,36.37539,359.4675
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_18_935.jpg,-15,1,0,4.29392,109.5046,95.16082,0.3096305,33.25066,359.0441
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_001.jpg,-13.02162,1,0,4.32172,109.7184,95.29433,359.9067,31.08107,358.7054
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_067.jpg,-8.9955,1,0,4.345438,109.9382,95.42775,359.7439,29.43621,358.5696
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_134.jpg,-5.042095,1,0,4.353667,110.2397,95.60614,359.8796,28.06358,358.8199
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_201.jpg,-0.985322,1,0,4.410401,110.4769,95.73563,0.1760095,27.24953,359.0047
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_267.jpg,2.945766,1,0,4.454896,110.7158,95.86304,0.3760577,27.02106,359.1995
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_334.jpg,6.969538,1,0,4.49175,111.0367,96.03564,0.6268479,27.645,359.5273
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_401.jpg,10.9533,1,0,4.524127,111.2773,96.17104,0.8502852,28.81523,359.8585
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_467.jpg,14.98321,1,0,4.563489,111.5155,96.31303,1.047226,30.52227,0.2613824
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_534.jpg,12.99049,1,0,4.589588,111.8266,96.50947,1.096967,33.28315,0.7526383
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_601.jpg,12.95199,1,0,4.612403,112.0531,96.66245,0.9153261,35.48994,1.072313
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_667.jpg,8.96925,1,0,4.641189,112.274,96.82035,0.5621269,37.44726,1.350952
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_735.jpg,12.95577,1,0,4.654305,112.5609,97.03599,359.8433,39.41883,1.474212
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_801.jpg,12.99075,1,0,4.660821,112.7764,97.20677,359.5586,40.8688,1.299294
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_867.jpg,9.042692,1,0,4.714172,112.9913,97.38969,359.5573,42.27762,1.134252
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_19_935.jpg,5.01297,1,0,4.731943,113.2775,97.64912,359.9654,43.49933,0.8722681
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_002.jpg,1.001844,1,0,4.790539,113.4912,97.85218,0.3582628,44.1941,0.7548036
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_068.jpg,-2.982516,1,0,4.835313,113.7052,98.05655,0.690763,44.37838,0.6006229
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_135.jpg,-7.050934,1,0,4.869756,113.9943,98.32737,1.029744,43.78251,0.246067
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_202.jpg,-11.05744,1,0,4.903038,114.2155,98.52884,1.273751,42.70239,359.9482
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_268.jpg,-15,1,0,4.941589,114.4389,98.72664,1.383447,41.1254,359.7217
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_336.jpg,-15,1,0,4.965105,114.7412,98.97972,1.208145,38.34608,359.4733
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_401.jpg,-10.93121,1,0,4.987567,114.9718,99.16082,0.8586185,36.27351,359.2904
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_467.jpg,-6.988621,1,0,5.007462,115.2053,99.33468,0.347435,34.55785,359.1178
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_534.jpg,-3.073368,1,0,5.011847,115.5276,99.55698,359.8212,33.07818,358.761
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_601.jpg,0,1,0,5.003777,115.7738,99.72472,359.6914,32.74158,358.6926
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_667.jpg,0,1,0,5.00393,116.0238,99.89603,359.8307,32.80478,358.9221
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_734.jpg,0,1,0,5.029702,116.3641,100.1218,0.2401639,32.82962,359.2381
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_801.jpg,0,1,0,5.011546,116.6205,100.2887,0.5386363,32.81984,359.445
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_867.jpg,1.967812,1,0,5.011667,116.8772,100.4553,0.8452818,32.85655,359.6433
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_20_934.jpg,1.986666,1,0,5.011362,117.218,100.68,1.256788,33.28064,359.9541
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_002.jpg,0,1,0,5.0117,117.4741,100.8463,1.519056,33.41888,0.03699004
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_067.jpg,0,1,0,5.009589,117.7269,101.0084,1.493559,33.49696,359.9925
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_134.jpg,2.008138,1,0,4.914697,118.0592,101.2252,1.327365,33.62267,0.01055446
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_201.jpg,5.969939,1,0,5.011852,118.3078,101.3921,1.250028,34.05036,0.08196846
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_267.jpg,1.963749,1,0,5.012075,118.5555,101.561,1.193311,34.52847,0.1840731
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_334.jpg,0,1,0,5.013526,118.8865,101.7865,1.152347,34.6358,0.2886865
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_401.jpg,0,1,0,4.990925,119.134,101.9556,1.111171,35.0066,0.3189354
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_468.jpg,0,1,0,5.022042,119.3809,102.125,1.047773,35.07357,0.3050411
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_535.jpg,0,1,0,5.014837,119.7102,102.3528,0.9992912,35.04015,0.2835531
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_601.jpg,0,1,0,5.000278,119.9569,102.524,0.993077,35.01294,0.2608582
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_667.jpg,0,1,0,5.01519,120.2044,102.6956,1.021858,34.97527,0.2226087
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_735.jpg,0,1,0,4.99896,120.5353,102.9249,1.100512,34.9222,0.1517561
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_802.jpg,0,1,0,5.005591,120.7837,103.0966,1.181177,34.87384,0.08474603
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_868.jpg,0,1,0,5.014959,121.0328,103.2684,1.277905,34.82876,0.0002411443
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_21_935.jpg,0,1,0,5.0012,121.3637,103.4987,1.406313,34.8139,-0.003421408
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_001.jpg,0,1,0,5.013675,121.6121,103.6714,1.500387,34.80735,-0.003660849
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_067.jpg,0,1,0,5.005926,121.8593,103.8428,1.479842,34.81747,-0.00295184
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_135.jpg,0,1,0,5.005579,122.1878,104.0692,1.365091,34.99464,359.9883
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_202.jpg,0,1,0,4.985883,122.4349,104.2389,1.300549,34.40635,-0.00261765
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_269.jpg,-4.045615,1,0,5.028579,122.683,104.4072,1.271515,34.10381,0.0006334959
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_335.jpg,-8.091288,1,0,5.013968,123.018,104.6282,1.276092,33.24268,359.9843
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_402.jpg,-11.99304,1,0,5.002853,123.2725,104.7876,1.272896,31.97059,359.8628
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_469.jpg,-15,1,0,5.010545,123.5295,104.9405,1.183034,30.2519,359.691
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_534.jpg,-15,1,0,5.001683,123.8746,105.1313,0.8256255,27.40134,359.4364
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_602.jpg,-15,1,0,5.007333,124.1371,105.2626,0.4518296,25.18468,359.1476
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_667.jpg,-15,1,0,5.006105,124.4024,105.3835,359.9879,22.99964,358.789
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_734.jpg,-12.94776,1,0,5.001498,124.7652,105.538,359.7112,20.54195,358.534
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_801.jpg,-9.00959,1,0,5.00129,125.0443,105.6505,359.7939,19.16312,358.6108
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_867.jpg,-5.012698,1,0,5.002956,125.3285,105.7585,0.03047785,18.14,358.8431
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_22_934.jpg,-1.013932,1,0,5.012436,125.7131,105.8899,0.3102518,16.90385,359.1284
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_002.jpg,2.012157,1,0,5.011847,126.0022,105.982,0.4674769,16.58837,359.2739
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_068.jpg,-1.968956,1,0,5.01791,126.2924,106.0709,0.6310554,16.48013,359.3725
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_134.jpg,-5.962501,1,0,5.007247,126.6805,106.1836,0.8211252,15.87857,359.4496
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_201.jpg,-9.959035,1,0,5.016512,126.9713,106.2623,0.8582984,14.92518,359.5018
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_267.jpg,-6.018891,1,0,5.037662,127.2621,106.3367,0.8566195,13.53442,359.5366
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_334.jpg,-1.994877,1,0,5.007252,127.6507,106.4291,0.7995219,12.61119,359.5126
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_401.jpg,2.023387,1,0,5.01814,127.9433,106.497,0.7798667,12.44755,359.4953
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_467.jpg,6.023583,1,0,5.007488,128.2363,106.5663,0.7918235,12.75001,359.5258
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_533.jpg,10.01172,1,0,5.017681,128.6265,106.6658,0.8711304,13.98655,359.7181
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_601.jpg,14.00472,1,0,4.984601,128.9168,106.7484,0.9627672,15.58845,0.00802335
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_667.jpg,15,1,0,5.009775,129.2046,106.8379,1.010795,17.45818,0.3469566
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_734.jpg,13.00974,1,0,5.007941,129.5816,106.9658,0.895217,20.1741,0.790345
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_801.jpg,9.003239,1,0,5.007945,129.8585,107.0672,0.605691,22.01914,1.053527
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_867.jpg,4.987192,1,0,5.007439,130.1306,107.1733,0.1584685,23.45065,1.255126
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_23_934.jpg,1.007395,1,0,5.025993,130.4959,107.3203,359.763,24.44704,1.165178
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_000.jpg,0,0.8011181,0,5.003113,130.7731,107.4373,359.7954,24.56493,0.9578456
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_067.jpg,3.999953,0.6011205,0,5.006529,131.0505,107.562,359.9941,24.85551,0.8342025
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_134.jpg,7.995901,0,0.1000979,4.993062,131.4127,107.7349,0.1476255,25.76024,0.8303903
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_202.jpg,12.027,0,0.3016527,4.955322,131.6753,107.8686,0.09806262,26.93516,0.9496532
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_268.jpg,15,0,0.5014679,4.842181,131.9268,108.0053,359.885,28.53326,1.173031
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_335.jpg,10.95373,0,0.7037816,4.734428,132.2504,108.1874,359.584,30.92919,1.284957
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_401.jpg,6.925507,0,0.9051926,4.622969,132.4817,108.3239,359.3065,32.59195,1.230902
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_467.jpg,6.998034,0,1,4.412092,132.7011,108.459,358.9741,33.84236,1.030622
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_534.jpg,10.99278,0,1,4.224915,132.9715,108.6403,358.4138,35.25438,0.8261937
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_601.jpg,14.97173,0,1,4.085379,133.1667,108.7761,358.1464,35.7243,0.5816647
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_668.jpg,15,0,1,3.918503,133.3586,108.9098,358.0622,35.72778,0.2083171
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_736.jpg,15,0,1,3.806398,133.6065,109.0895,358.2785,35.57272,359.9508
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_802.jpg,15,0,1,3.682295,133.7871,109.2243,358.6731,35.80652,0.01512065
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_869.jpg,11.01468,0,1,3.443772,133.9567,109.3533,358.9917,36.7223,0.0983923
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_24_936.jpg,6.918654,0,1,3.18564,134.1512,109.5089,358.7572,38.48045,0.2231681
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_002.jpg,2.967181,0,1,2.997401,134.2861,109.6182,358.5342,39.55658,0.1386575
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_070.jpg,3.017936,0,1,2.845971,134.4164,109.7264,358.4688,40.03866,-0.0004200999
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_136.jpg,7.033553,0,1,2.727857,134.5806,109.87,358.6137,40.37363,0.01793871
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_202.jpg,10.93662,0,1,2.58366,134.6969,109.9728,358.83,40.8462,0.02784675
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_269.jpg,15,0,1,2.289484,134.7957,110.0677,358.7554,42.20961,0.1484852
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_336.jpg,15,0,1,2.140237,134.9128,110.1858,358.617,44.16482,0.1650955
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_402.jpg,15,0,1,2.005688,134.9953,110.2712,358.6834,45.19962,0.03403726
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_468.jpg,13.01399,0,1,1.775608,135.066,110.3528,358.6891,46.3783,0.02007432
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_535.jpg,9.012723,0,1,1.629393,135.1467,110.4499,358.6149,47.85829,0.01220239
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_604.jpg,4.97592,0,1,1.47952,135.2014,110.5172,358.6674,48.70132,0.0002546535
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_668.jpg,3.978331,0,1,1.241121,135.2487,110.5759,358.634,49.2003,0.004645902
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_736.jpg,5.968977,0,1,1.111647,135.3025,110.6427,358.6053,49.78753,0.007920831
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_802.jpg,8.966346,0,1,0.9492184,135.3356,110.6851,358.6101,50.19537,-0.00128803
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_868.jpg,11.96721,0,1,0.723795,135.3615,110.7197,358.5576,50.51575,0.004075873
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_25_936.jpg,14.97119,0,1,0.5377868,135.3841,110.7509,358.485,51.00689,0.007859545
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_002.jpg,15,0,1,0.3182589,135.3903,110.7622,358.4165,51.47157,0.005002837
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_068.jpg,15,0,1,0.02632158,135.3902,110.7626,358.3406,51.51898,-0.002799737
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_136.jpg,15,0,1,-0.05470505,135.3903,110.7627,358.6608,51.51489,359.9852
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_204.jpg,15,0,1,-0.1322703,135.3902,110.7626,359.1075,51.51725,0.02480655
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_269.jpg,15,0,1,-0.1283975,135.3901,110.7624,359.5366,51.51634,0.06015692
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_336.jpg,15,0,1,-0.1214759,135.39,110.7622,0.07301337,51.51542,0.1005788
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_403.jpg,15,0,1,-0.112785,135.3899,110.7621,0.4407539,51.51502,0.1256011
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_468.jpg,15,0,1,-0.09039906,135.3898,110.762,0.745653,51.51477,0.1167212
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_535.jpg,15,0,1,-0.07477578,135.3898,110.7619,1.067767,51.51582,0.0722551
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_602.jpg,15,0,1,-0.05975641,135.3898,110.7619,1.228091,51.51721,0.004168974
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_668.jpg,15,0,1,-0.02595969,135.3893,110.7621,1.242637,51.51804,359.9613
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_736.jpg,15,0,1,0.03557529,135.389,110.7623,1.082327,51.51705,0.00406362
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_801.jpg,11.99539,0,1,0.04218749,135.3891,110.7623,0.9404058,51.51658,0.03163951
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_868.jpg,12.02284,0,1,0.04517627,135.3892,110.7623,0.7906497,51.5163,0.05640164
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_26_936.jpg,15,0,1,0.04632191,135.3893,110.7623,0.584902,51.51619,0.08427192
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_27_002.jpg,15,0,1,0.04650167,135.3893,110.7623,0.4301974,51.51627,0.1012314
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_27_069.jpg,15,0,1,0.04536625,135.3894,110.7624,0.2784679,51.51646,0.1147581
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_27_136.jpg,15,0,1,0.04359761,135.3895,110.7624,0.08540636,51.51683,0.1274865
/home/baybuntu/Documents/Classes/Udacity/RoboND1/RoboND-Rover-Project/myData/IMG/robocam_2017_06_06_21_16_27_202.jpg,0,0,0,0.04119275,135.3895,110.7624,359.9525,52.41714,0.1343053
